trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
185,False,"{'a': 0.35, 'e': 0.39851904108451414}",20,15,10.40095954013806,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
186,False,"{'a': 0.35, 'e': 0.39653141907499284}",30,19,-1.3706575762441786,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
187,False,"{'a': 0.35, 'e': 0.3945537103716011}",25,1,-2.7525126811119374,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 0}",1
188,False,"{'a': 0.35, 'e': 0.39258586553151836}",30,21,13.051745169941896,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.35, 'e': 0.3906278353585211}",30,22,16.443085276521288,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.35, 'e': 0.388679570901753}",20,8,-32.72874972326956,"{0: 9, 1: 2, 2: 0, 3: 0, 4: 1}",1
191,False,"{'a': 0.35, 'e': 0.3867410234545012}",30,17,15.407308232874982,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
192,False,"{'a': 0.35, 'e': 0.3848121445529785}",25,12,18.547319136006436,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
193,False,"{'a': 0.35, 'e': 0.38289288597511206}",20,0,-18.27214309696598,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
194,False,"{'a': 0.35, 'e': 0.38098319973933725}",20,16,9.810706540144134,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
195,False,"{'a': 0.35, 'e': 0.37908303810339883}",20,15,-3.61226183989789,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
196,False,"{'a': 0.35, 'e': 0.37719235356315695}",20,11,-26.67459283459414,"{0: 5, 1: 3, 2: 0, 3: 1, 4: 0}",1
197,False,"{'a': 0.35, 'e': 0.37531109885139957}",25,10,-36.473564541688205,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
198,False,"{'a': 0.35, 'e': 0.37343922693666093}",25,8,-36.44156421170325,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 1}",1
199,False,"{'a': 0.35, 'e': 0.3715766910220457}",20,10,-35.086241368547284,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
200,False,"{'a': 0.35, 'e': 0.369723444544059}",20,0,-41.45606448687172,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
201,False,"{'a': 0.35, 'e': 0.36787944117144233}",20,9,-16.231086757634113,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
202,False,"{'a': 0.35, 'e': 0.36604463480401533}",30,18,-23.240856750529414,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
203,False,"{'a': 0.35, 'e': 0.3642189795715233}",30,17,4.944203048647725,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
204,False,"{'a': 0.35, 'e': 0.36240242983249027}",20,11,-134.94163966158962,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 3}",1
205,False,"{'a': 0.35, 'e': 0.3605949401730783}",20,11,-11.816771016392476,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
206,False,"{'a': 0.35, 'e': 0.3587964654059516}",20,9,16.323731202331714,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
207,False,"{'a': 0.35, 'e': 0.3570069605691474}",20,0,-19.430460936386734,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",1
208,False,"{'a': 0.35, 'e': 0.3552263809249515}",20,8,-4.504467820319443,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
209,False,"{'a': 0.35, 'e': 0.35345468195878016}",25,14,-16.36749824228732,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
210,False,"{'a': 0.35, 'e': 0.3516918193780669}",20,0,-35.992375281273574,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
211,False,"{'a': 0.35, 'e': 0.3499377491111553}",25,10,-6.3244946209616,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
212,False,"{'a': 0.35, 'e': 0.3481924273061976}",35,4,-80.6592554193114,"{0: 23, 1: 2, 2: 3, 3: 2, 4: 1}",1
213,False,"{'a': 0.35, 'e': 0.3464558103300574}",20,0,27.53582797451621,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
214,False,"{'a': 0.35, 'e': 0.3447278547672202}",25,16,14.58422380342067,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
215,False,"{'a': 0.35, 'e': 0.34300851741870664}",25,3,22.834589554439287,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
216,False,"{'a': 0.35, 'e': 0.3412977553009937}",25,14,5.922018201600057,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
217,False,"{'a': 0.35, 'e': 0.3395955256449391}",30,8,-57.21627697866631,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 2}",1
218,False,"{'a': 0.35, 'e': 0.33790178589471304}",25,0,-67.04444460223007,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
219,False,"{'a': 0.35, 'e': 0.3362164937067333}",25,14,-28.519673741533037,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 1}",1
220,False,"{'a': 0.35, 'e': 0.3345396069486076}",25,13,13.043445486090473,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
221,False,"{'a': 0.35, 'e': 0.33287108369807955}",25,3,-31.88688457585745,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
222,False,"{'a': 0.35, 'e': 0.331210882241981}",20,14,10.322705458680169,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
223,False,"{'a': 0.35, 'e': 0.32955896107518906}",25,9,10.05256583065292,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
224,False,"{'a': 0.35, 'e': 0.32791527889958855}",25,0,-26.19692998201235,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
225,False,"{'a': 0.35, 'e': 0.32627979462303947}",20,16,6.638705321521308,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
226,False,"{'a': 0.35, 'e': 0.32465246735834974}",25,8,-38.68377532236373,"{0: 13, 1: 2, 2: 1, 3: 0, 4: 1}",1
227,False,"{'a': 0.35, 'e': 0.3230332564222529}",25,15,-13.405880231771212,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
228,False,"{'a': 0.35, 'e': 0.32142212133439135}",30,14,-26.868834961300905,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
229,False,"{'a': 0.35, 'e': 0.31981902181630384}",25,18,5.371383516722453,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
230,False,"{'a': 0.35, 'e': 0.3182239177904191}",30,0,-4.147509018687808,"{0: 26, 1: 1, 2: 2, 3: 1, 4: 0}",0
231,False,"{'a': 0.35, 'e': 0.31663676937905316}",25,9,-48.34289388521506,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
232,False,"{'a': 0.35, 'e': 0.3150575369034133}",25,9,-6.7095740630600496,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
233,False,"{'a': 0.35, 'e': 0.3134861808826053}",30,15,0.2990924427952639,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
